index,marca,fecha_alerta,fecha_vencimiento,mes,status,plazo_de_gestion,sucursal,canal,vendedor_rc,responsable_de_gestionar_alerta,cliente,vin,vehículo,satisfaccion_inicial,recomendacion_inicial,incidente_o_retorno_inicial,categoria,causas,puesto_involucrado,tiempo_de_respuesta_dias,estado,resp_alerta,tipo_de_alerta
5154,Marca 4,2018-05-23,2018-05-28,Mayo,GESTIONADO,FUERA DE PLAZO,Sucursal 1,VN,98cfa19af8eb2130cdd9c57798f77a94,2c4c7b4948f2c123c53ca6845a2d3251,fd8bea420131f5a2b534734effc4d51a,ff474a01fb501260b09172087c1630ae,8f6c65a8da568dd3bda951ee09e87e31,-1.0,9.0,NO,Varios,Asesoramiento : Icumplimiento de promesas ; Plazos de entrega,Ventas,0.9915420390297284,REVERTIDO,Responsable 3,BAJA CALIFICACION
5155,Marca 4,2018-05-23,2018-05-28,Mayo,GESTIONADO,A TIEMPO,Sucursal 1,VN,61f854704d973425d466466bbafb8537,524056b5a2b4dbc95584683b6550ae01,50656562907c32a3446d5e41426f358c,f29499aa4fec63b8f393fe3f0aff9ea7,b70e89e7b090a0eb4367201ec1022ee5,8.0,9.0,SI,Problemas en la entrega,Otros,Entrega Fisica,0.9912684661681558,NO REVERTIDO,Responsable 3,BAJA CALIFICACION E INCIDENTE
5156,Marca 4,2018-05-23,2018-05-28,Mayo,GESTIONADO,FUERA DE PLAZO,Sucursal 1,PV,fcf0a5545502f79c36e5ff43129890b3,6cc3f8a62d78e4e83a3b2e5c6f154cc7,036bee1e009e9051410ecd694a8471cf,8e4930269a751f6eb0d4c14ac2a4c9ff,c2d72aa2fa2bb1303509cfd181fe2f6c,8.0,10.0,NO,Lavado,Vehículo no lavado / aspirado,Lavadero,0.9914052525989422,NO REVERTIDO,Responsable 1,BAJA CALIFICACION
5157,Marca 4,2018-05-23,2018-05-28,Mayo,GESTIONADO,FUERA DE PLAZO,Sucursal 1,PV,fcf0a5545502f79c36e5ff43129890b3,6cc3f8a62d78e4e83a3b2e5c6f154cc7,521215c44604c25cca6d568f6c69ffe1,048b3c34c131a15b7928e4d5a8437149,1c0efa682e6461e3ca25e679b07b30bc,8.0,9.0,NO,Varios,"Disconformidad con el Fabricante: Disponibilidad de repuestos, Políticas de precio; Lavado: Vehículo mal lavado; Reclamos al Taller: Mala reparación, Trabajo parcial; Facilidad para Comunicarse: Turnos",Asesor,0.9914052525989422,NO REVERTIDO,Responsable 1,BAJA CALIFICACION
5159,Marca 4,2018-05-23,2018-05-24,Mayo,GESTIONADO,A TIEMPO,Sucursal 1,VN,1bcb0911c5a3b35f5e2bc1cb4f608ca1,a25675d8e5ffe874d55f9f8c16ee3c2c,16772cbe585d4ebde1578c00e82d9370,b5ddc0f31e18cd603f93790118891c09,5f52d7ebd0096df9781c661f2bb3c094,10.0,10.0,NO,Vehículo entregado en malas condiciones,Fallas en el funcionamiento del equipamiento,Entrega Fisica,0.9912684661681558,REVERTIDO,Responsable 1,OBSERVACION
5160,Marca 4,2018-05-23,2018-05-24,Mayo,GESTIONADO,A TIEMPO,Sucursal 1,VN,25aebae4c8d5b2c72277e55791868691,2b4e4e0f20cd26ab27e3b813db693c0f,62694c3823df57323eddb0cb5350dab9,82bc9b9391ebf8e4a79fb468f0738df3,b70e89e7b090a0eb4367201ec1022ee5,9.0,10.0,NO,Asesoramiento,Plazos de entrega,Entrega Administrativa,0.9915420390297284,REVERTIDO,Responsable 1,OBSERVACION
5161,Marca 4,2018-05-23,2018-05-24,Mayo,GESTIONADO,FUERA DE PLAZO,Sucursal 1,VN,25aebae4c8d5b2c72277e55791868691,2b4e4e0f20cd26ab27e3b813db693c0f,b554edf65902c1ee44316ed397a3c1b4,bd0eb92840605374266b97a683657cbb,e1eb9cc5babeb7bc76a7db1cdd1cf46e,10.0,10.0,NO,Asesoramiento,Plazos de entrega,Entrega Administrativa,0.9914280503374066,CERRADO POR GERENCIA,Responsable 1,OBSERVACION
5162,Marca 4,2018-05-23,2018-05-24,Mayo,GESTIONADO,A TIEMPO,Sucursal 1,VN,1133b78fa6d5c920220f595e5cc9b4a1,a25675d8e5ffe874d55f9f8c16ee3c2c,ee00f2582ea4882cb490592b639e315a,f6128f7c18b6a43fc6898bb9bf7b46bb,5f52d7ebd0096df9781c661f2bb3c094,10.0,10.0,NO,Vehículo entregado en malas condiciones,Otros,Entrega Fisica,0.9912684661681558,REVERTIDO,Responsable 1,OBSERVACION
5163,Marca 4,2018-05-23,2018-05-24,Mayo,GESTIONADO,A TIEMPO,Sucursal 1,VN,41c6eb91942aea2c4f693bb1d1626c25,a25675d8e5ffe874d55f9f8c16ee3c2c,a8b0bc5588bd2a43ae693e487cb6fbe6,65ea1db9a1c08c2ab03b7947b32ace87,8f6c65a8da568dd3bda951ee09e87e31,10.0,10.0,NO,Asesoramiento,Consultas pendientes del Cliente,Entrega Fisica,0.9912684661681558,REVERTIDO,Responsable 1,OBSERVACION
5164,Marca 4,2018-05-23,2018-05-24,Mayo,SIN GESTION,Sin Tratamiento,Sucursal 1,VN,e8983200ace09973749ee42ee1f08e76,a25675d8e5ffe874d55f9f8c16ee3c2c,3be95e52cae5bce48d77aff0e3c0f8de,230fe79b264596b4448a966b0a86de3d,919522df6f716adc1f91dafc44c6122a,10.0,10.0,NO,Varios,"Vehículo Entregado en Malas Condiciones: Fallas en el funcionamiento del equipamiento, Fallas en el funcionamiento mecanico/ carroceria; Problemas de Gestoría: Faltante / error en documentación; Accesorios: No disponible",Entrega Fisica,0.9902598258252782,SIN RESPUESTA,Responsable 1,OBSERVACION
5165,Marca 4,2018-05-23,2018-05-24,Mayo,GESTIONADO,FUERA DE PLAZO,Sucursal 1,PV,c2006c5ab28a559b148d6cf4d6a0d1dd,4821ee780842e7aa34d8ef61ac6d3408,e344dc0f5a119dd354a53f43865d9d61,333843b36ca5fb9d9fcf2fd18ea75bd4,10de4bc81f754b19b0d27246a0589c05,10.0,10.0,NO,Lavado,Vehículo no lavado / aspirado,Lavadero,0.9913596571220136,REVERTIDO,Responsable 3,OBSERVACION
5166,Marca 4,2018-05-23,2018-05-24,Mayo,GESTIONADO,FUERA DE PLAZO,Sucursal 1,PV,fcf0a5545502f79c36e5ff43129890b3,6cc3f8a62d78e4e83a3b2e5c6f154cc7,7192fe6e94c441c8ae95899556bda93a,dbd5bcc92f506f3ffa4a71aad422460e,43e9b90c942233c3d03650eec93f789a,9.0,10.0,NO,Lavado,Vehículo no lavado / aspirado,Lavadero,0.9914052525989422,REVERTIDO,Responsable 3,OBSERVACION
5167,Marca 4,2018-05-23,2018-05-24,Mayo,GESTIONADO,FUERA DE PLAZO,Sucursal 1,PV,fcf0a5545502f79c36e5ff43129890b3,6cc3f8a62d78e4e83a3b2e5c6f154cc7,0748f4e4957bd5f53d85eb678af69fa6,85a4f3a07379ff478d9371bdb5c7523f,10de4bc81f754b19b0d27246a0589c05,9.0,10.0,NO,Reclamos al taller,Trabajo parcial,Taller,0.9914052525989422,REVERTIDO,Responsable 1,OBSERVACION
5168,Marca 4,2018-05-23,2018-05-24,Mayo,GESTIONADO,A TIEMPO,Sucursal 1,VN,25aebae4c8d5b2c72277e55791868691,524056b5a2b4dbc95584683b6550ae01,735e784434054a587053d12bdb8a9f3f,c291d2a3829058f1d2d65eb4d52e0109,b70e89e7b090a0eb4367201ec1022ee5,9.0,10.0,NO,Varios,Asesoramiento : Plazos de entrega ; Vehiculo entregado en malas condiciones : Fallas en el funcionamiento mecanico/ carroceria,Entrega Fisica,0.9912684661681558,REVERTIDO,Responsable 3,OBSERVACION
5169,Marca 4,2018-05-23,2018-05-24,Mayo,GESTIONADO,FUERA DE PLAZO,Sucursal 1,VN,1133b78fa6d5c920220f595e5cc9b4a1,524056b5a2b4dbc95584683b6550ae01,78f058f7e210367fa2335e0a8146e6b8,d2914d24667d71bb90666eaf0c4f5835,5f52d7ebd0096df9781c661f2bb3c094,10.0,10.0,NO,Varios,Asesoramiento : Equipamiento de la unidad ; Vehiculo entregado en malas condiciones : Fallas en el funcionamiento mecanico/ carroceria,Entrega Fisica,0.9913824548604778,REVERTIDO,Responsable 3,OBSERVACION
5170,Marca 4,2018-05-23,2018-05-24,Mayo,GESTIONADO,A TIEMPO,Sucursal 1,VN,25aebae4c8d5b2c72277e55791868691,2c4c7b4948f2c123c53ca6845a2d3251,6eb3427f14df9bd00e33003ba8cd3793,f5c6510e12156f50d061375331f00aaa,e0ab39d236115b2b274740e344af408e,9.0,10.0,NO,Varios,Condiciones de atención del personal :Indiferencia del personal ; Asesoramiento : Plazos de entrega,Ventas,0.9912684661681558,REVERTIDO,Responsable 3,OBSERVACION
5171,Marca 4,2018-05-23,2018-05-24,Mayo,GESTIONADO,FUERA DE PLAZO,Sucursal 1,VN,59330bbe5b63327e2ca234536d345f69,c15995491fcfe52403c722ab0d87f7ef,f2eb3b70edd95b8eaae90a38caf5d9dc,5353ddce31133aee29b5a28d492ceed0,75526d305d93b205c62e5921dfa51761,9.0,10.0,NO,Problemas de Gestoría,Faltante / error en documentación,Gestoria,0.991519241291264,REVERTIDO,Responsable 3,OBSERVACION
5172,Marca 4,2018-05-23,2018-05-24,Mayo,GESTIONADO,FUERA DE PLAZO,Sucursal 1,VN,25aebae4c8d5b2c72277e55791868691,524056b5a2b4dbc95584683b6550ae01,ea34f3bda052a0762f12e5a587d719a6,647a677834cb55b98032b2e9414138c0,e0ab39d236115b2b274740e344af408e,10.0,10.0,NO,Accesorios,Mal instalado,Entrega Fisica,0.9915648367681926,REVERTIDO,Responsable 3,OBSERVACION
5173,Marca 1,2018-05-23,2018-05-28,Mayo,GESTIONADO,A TIEMPO,Sucursal 1,PA,91cf112acab324dd3858b694f4fe8665,a25675d8e5ffe874d55f9f8c16ee3c2c,796ab4217cd6ca3d2a4d2c84aca3f458,f54bd8a02afa410d6ed9c128affa445f,868441be602a7d7025ec070234fe5e98,7.0,10.0,SI,Varios,Asesoramiento: Plazos de entrega; Comunicación: Falta de comunicación ante novedades; Demoras en la Atención: Entrega Física; Problemas en la Entrega: Otros,Entrega Fisica,0.9912456684296918,NO REVERTIDO,Responsable 1,BAJA CALIFICACION E INCIDENTE
5174,Marca 1,2018-05-23,2018-05-28,Mayo,GESTIONADO,A TIEMPO,Sucursal 1,PA,8e30903ab8136f3ad47948ce8ca29ad7,e011caa8992b984ed655a94977c07c3f,be6d1e9a5ec74e949520090064ed2b94,22515da6c0bad7a0e330d233a2865d1c,868441be602a7d7025ec070234fe5e98,9.0,8.0,NO,Varios,Disconformidad con el Fabricante: Disponibilidad de colores; Asesoramiento: Plazos de entrega,Adjudicados,0.9912456684296918,REVERTIDO,Responsable 1,BAJA CALIFICACION
5175,Marca 1,2018-05-23,2018-05-28,Mayo,GESTIONADO,A TIEMPO,Sucursal 1,PA,585454dcb6a31c01793dcb9343ceb6df,38f1f36c5770ae2e143b469be80d13d9,d550d79a443510b001713df90b0512dd,f03a16b4f9bdc07964a97d0985b27162,de6ca3630f08f0948748b40481962ee6,7.0,10.0,NO,Expectativas altas del cliente,Nota 7 y 8 sin comentario negativo,Adjudicados,0.9912456684296918,REVERTIDO,Responsable 1,BAJA CALIFICACION
5176,Marca 1,2018-05-23,2018-05-28,Mayo,GESTIONADO,A TIEMPO,Sucursal 1,PA,749591e39274fb3e2dbcfe3f821fb011,dd8e94022e022084d7580fe8acf6db2f,9e2627ba229e3faaf7308da6b560a7b2,23384ecee39db536add04a4ffdf616a3,2e1d1e3fe8265865efbc8cbb4baaf4e8,5.0,6.0,NO,Varios,"Asesoramiento: Plazos de entrega; Disconformidad con el Fabricante: Disponibilidad de colores; Facilidad para Comunicarse: Ventas; Condiciones de Atención del Personal: Otros; Vehículo Entregado en Malas Condiciones: Rayas/ bollos / micro bollos / problemas de pintura, Fallas en el funcionamiento del equipamiento",Adjudicados,0.9912456684296918,NO REVERTIDO,Responsable 1,BAJA CALIFICACION
5178,Marca 1,2018-05-23,2018-05-28,Mayo,SIN GESTION,Sin Tratamiento,Sucursal 1,PV,a343b7da295ba0509889e23ca5ad2752,5ddb224ccc347d0bd21137b0bf52130e,a97292477dbdeb6c677ee7e0f66879e1,b22dfc9f263f7f13b96777bb8fb76696,dcc8194ced652f039f8b813101c6de7c,8.0,9.0,NO,Varios,Disconformidad con el fabricante : Política de precios ; Reclamos al taller : Trabajo parcial,Asesor,0.9902598258252782,SIN RESPUESTA,Responsable 3,BAJA CALIFICACION
5179,Marca 1,2018-05-23,2018-05-28,Mayo,SIN GESTION,Sin Tratamiento,Sucursal 1,PV,a343b7da295ba0509889e23ca5ad2752,52fe854fd5ce5c08fca6ac41f1ebf4ac,d64a749f48dad18a775ef88b230af0c9,649f19369dcbda38b9ddccf1f36856aa,868441be602a7d7025ec070234fe5e98,9.0,7.0,NO,Condiciones de atención del personal,Otros,Asesor,0.9902598258252782,SIN RESPUESTA,Responsable 3,BAJA CALIFICACION
5180,Marca 1,2018-05-23,2018-05-28,Mayo,GESTIONADO,FUERA DE PLAZO,Sucursal 1,PA,513c005b63bcd3e1573958df5e6a732e,c0e7250c25cf9915f10075a23023b6a0,7a4d920d8691b400233a06ed275b883b,8e382f15beeec768f01740982a9c5b85,2e1d1e3fe8265865efbc8cbb4baaf4e8,8.0,9.0,NO,Asesoramiento,Plazos de entrega,Ventas,0.9913824548604778,REVERTIDO,Responsable 3,BAJA CALIFICACION
5181,Marca 1,2018-05-23,2018-05-28,Mayo,GESTIONADO,FUERA DE PLAZO,Sucursal 1,PA,02e930b7ff574773d07415360d4f0f25,e011caa8992b984ed655a94977c07c3f,7bbc01fb5325e15e5c1c1d0b10d1a892,d15e337eef0a1065dc90a4a699c213fd,71a9b113d1f5b7c0f8938227c768e822,7.0,9.0,NO,Varios,Asesoramiento : Precios ; Incumplimiento de promesas,Ventas,0.9915876345066568,NO REVERTIDO,Responsable 3,BAJA CALIFICACION
5183,Marca 1,2018-05-23,2018-05-28,Mayo,SIN GESTION,Sin Tratamiento,Sucursal 1,PV,a343b7da295ba0509889e23ca5ad2752,5ddb224ccc347d0bd21137b0bf52130e,78eeeb65fa83a10fcf58695b9165cbc6,39814e0afb785d914d56b79a5530fc57,de6ca3630f08f0948748b40481962ee6,6.0,7.0,SI,Varios,Reclamos al Taller: Mala reparación; Disconformidad con el Fabricante: Disconformidad con el producto; Turnos: Disponibilidad de turnos; Instalaciones : Ubicación,Taller,0.9902598258252782,SIN RESPUESTA,Responsable 1,BAJA CALIFICACION Y RETORNO
5184,Marca 1,2018-05-23,2018-05-28,Mayo,SIN GESTION,Sin Tratamiento,Sucursal 1,PV,a343b7da295ba0509889e23ca5ad2752,5ddb224ccc347d0bd21137b0bf52130e,c9aab2aa876393253cb667ae428b34dc,a435c4d63c9a2e9424f72c06e09069dd,2e1d1e3fe8265865efbc8cbb4baaf4e8,8.0,9.0,NO,Varios,Asesoramiento: Facturación; Lavado: Vehículo no lavado / aspirado; Disconformidad con el Fabricante: Políticas de precios;,Asesor,0.9902598258252782,SIN RESPUESTA,Responsable 1,BAJA CALIFICACION
5185,Marca 1,2018-05-23,2018-05-28,Mayo,SIN GESTION,Sin Tratamiento,Sucursal 1,PV,a343b7da295ba0509889e23ca5ad2752,5ddb224ccc347d0bd21137b0bf52130e,69fe9d268f3bf1084fccdafcf77ba05a,6c5876cbdcd80b17e4cf8cbee102ce0b,f1cd4783183e397fd3696027224efc23,9.0,-1.0,NO,Varios,Expectativas Altas del Cliente: Nota 7 y 8 sin comentario negativo; Lavado: Vehículo no lavado / aspirado,Asesor,0.9902598258252782,SIN RESPUESTA,Responsable 1,BAJA CALIFICACION
5187,Marca 1,2018-05-23,2018-05-24,Mayo,GESTIONADO,FUERA DE PLAZO,Sucursal 1,PA,639f810033723f36d7f4cf4eea889353,ee28ab9178472ff97059aeddc36de287,c223094e7be491cf89f52068534a87d1,7fa5c2a6d6f558847de56f0d90e731e9,71a9b113d1f5b7c0f8938227c768e822,10.0,9.0,NO,Asesoramiento,Consultas pendientes del Cliente,Adjudicados,0.9913596571220136,REVERTIDO,Responsable 1,OBSERVACION
5188,Marca 1,2018-05-23,2018-05-24,Mayo,SIN GESTION,Sin Tratamiento,Sucursal 1,PA,7d335a3a07768b81c9ca7a6b9a51344c,a25675d8e5ffe874d55f9f8c16ee3c2c,dcd40472f147062636a72ed35477557e,8ceff2096bdab18ed5464aa97aaa55bf,dcc8194ced652f039f8b813101c6de7c,9.0,10.0,NO,Problemas en la entrega,Faltante de duplicado de llave,Entrega Fisica,0.9902598258252782,SIN RESPUESTA,Responsable 1,OBSERVACION
5189,Marca 1,2018-05-23,2018-05-24,Mayo,GESTIONADO,FUERA DE PLAZO,Sucursal 1,PA,75488452dba2a7ad08f052776669a2d8,ee28ab9178472ff97059aeddc36de287,262f7e275d5912f4059bacc4c3661b36,bc2e52cd7e7e8f3b11cd79264436efb0,868441be602a7d7025ec070234fe5e98,10.0,10.0,NO,Asesoramiento,Plazos de entrega,Entrega Administrativa,0.9913596571220136,REVERTIDO,Responsable 1,OBSERVACION
5190,Marca 1,2018-05-23,2018-05-24,Mayo,GESTIONADO,FUERA DE PLAZO,Sucursal 1,PA,92cd26be23c8c5419b1ef981eb939245,a25675d8e5ffe874d55f9f8c16ee3c2c,0989d5c73fd06b4f6ea47ccb14969f0a,2672ad2828dbb075a8a011275ce48d89,71a9b113d1f5b7c0f8938227c768e822,9.0,9.0,NO,Varios,Vehículo Entregado en Malas Condiciones: Fallas en el funcionamiento del equipamiento; Asesoramiento: Plazos de entrega,Entrega Fisica,0.9913596571220136,REVERTIDO,Responsable 1,OBSERVACION
5191,Marca 1,2018-05-23,2018-05-24,Mayo,SIN GESTION,Sin Tratamiento,Sucursal 1,PV,9ee531feca6f911c7dbd4b7809ea8124,aa582b03e5a21ff9bdfe6b108d0f8dc4,b06a00f20843b7eaeb59270734e8a6a0,fc1a6029832d455ad3ca3cbb66c05198,dcc8194ced652f039f8b813101c6de7c,9.0,10.0,NO,Lavado,Vehículo no lavado / aspirado,Lavadero,0.9902598258252782,SIN RESPUESTA,Responsable 3,OBSERVACION
5192,Marca 1,2018-05-23,2018-05-24,Mayo,SIN GESTION,Sin Tratamiento,Sucursal 1,PV,9ee531feca6f911c7dbd4b7809ea8124,aa582b03e5a21ff9bdfe6b108d0f8dc4,6db546e6cbcfc476a7a3f08227f2463c,63412f4e9c9563c4c1b2af8b3d2a3aca,868441be602a7d7025ec070234fe5e98,9.0,9.0,SI,Varios,Lavado : Vehículo no lavado / aspirado ; Asesoramiento : En la devolución del taller ; Reclamos al taller : Trabajo parcial,Asesor,0.9902598258252782,SIN RESPUESTA,Responsable 3,OBSERVACION
5193,Marca 1,2018-05-23,2018-05-24,Mayo,SIN GESTION,Sin Tratamiento,Sucursal 1,PV,a343b7da295ba0509889e23ca5ad2752,5ddb224ccc347d0bd21137b0bf52130e,1315418090833c83f2fd4168d468cc26,4a193b3f288594c171841aefabce08d2,dcc8194ced652f039f8b813101c6de7c,10.0,10.0,NO,Disconformidad con el fabricante,Política de precios,Asesor,0.9902598258252782,SIN RESPUESTA,Responsable 3,OBSERVACION
5194,Marca 1,2018-05-23,2018-05-24,Mayo,SIN GESTION,Sin Tratamiento,Sucursal 1,PV,9ee531feca6f911c7dbd4b7809ea8124,aa582b03e5a21ff9bdfe6b108d0f8dc4,6b314214a5306163fdc73c85d2a3a3b7,968f79eb4186fd0453b913521f0b5bee,dcc8194ced652f039f8b813101c6de7c,9.0,9.0,NO,Demoras en la atención,En la recepción del taller,Asesor,0.9902598258252782,SIN RESPUESTA,Responsable 1,OBSERVACION
5195,Marca 1,2018-05-23,2018-05-24,Mayo,SIN GESTION,Sin Tratamiento,Sucursal 1,PV,a343b7da295ba0509889e23ca5ad2752,69b6f915d2372bdcd6e206866afacdd7,b21f0fa3c707b3e95764ed37370ee182,ed3f2575fd46510766ce73f8304eca7d,868441be602a7d7025ec070234fe5e98,9.0,9.0,NO,Turnos,Disponibilidad de turnos,Turnos,0.9902598258252782,SIN RESPUESTA,Responsable 1,OBSERVACION
5196,Marca 1,2018-05-23,2018-05-24,Mayo,SIN GESTION,Sin Tratamiento,Sucursal 1,PV,62a8fa481aef24a03c165e40d436fe49,61a423da4122794df98c8362238f9a78,314709c2fe4ad8bf9ab18a0219dcfabe,ed1476e47775dfa904256ebc2e1f79e0,dcc8194ced652f039f8b813101c6de7c,10.0,10.0,NO,Asesoramiento,Nuevo problema,Asesor,0.9902598258252782,SIN RESPUESTA,Responsable 1,OBSERVACION
5197,Marca 1,2018-05-23,2018-05-24,Mayo,GESTIONADO,FUERA DE PLAZO,Sucursal 1,PA,d6b34590e47b08d2947805de64fffbdb,a25675d8e5ffe874d55f9f8c16ee3c2c,c7d961761f859b7ec9a11351cb1c095c,e2a222f3ed325d851e9911f309bc21bd,f1cd4783183e397fd3696027224efc23,10.0,10.0,NO,"Vehículo Entregado en Malas Condiciones
","Fallas en el funcionamiento del equipamiento
",Entrega Fisica,0.9913596571220136,REVERTIDO,Responsable 3,OBSERVACION
5198,Marca 1,2018-05-23,2018-05-24,Mayo,GESTIONADO,FUERA DE PLAZO,Sucursal 1,VN,6aa9d2d87f1355fd55bac4f4582213ff,6f0f675e38070cab5fe5f7af1c763edb,7402a000dfd2c199c4ec77cd19bcd43c,8898207af22405e36a6f837a33841152,748fbecc231e2d9ae357f3db7914b27a,10.0,10.0,NO,Asesoramiento,Plazos de entrega,Secretaria Comercial,0.9915876345066568,REVERTIDO,Responsable 3,OBSERVACION
5199,Marca 1,2018-05-23,2018-05-24,Mayo,GESTIONADO,FUERA DE PLAZO,Sucursal 1,PA,ec4a05bbdbbb544c6c80f794fe0a1c56,b4258087a8fa9591d2d0fe40d433ef4f,e98c8f3f4a9df23e8fecd88dbc9643ec,f040c968c41d632c88a028ba3e6094fa,dcc8194ced652f039f8b813101c6de7c,9.0,10.0,NO,Asesoramiento,Otros,Ventas,0.9913824548604778,NO REVERTIDO,Responsable 3,OBSERVACION
5200,Marca 2,2018-05-23,2018-05-24,Mayo,GESTIONADO,A TIEMPO,Sucursal 2,PV,98121103244efaa75ab3c23947aae1b6,98121103244efaa75ab3c23947aae1b6,96bc27f1701b8dfa8d31e7f872db8f82,b4be030e87fcd8e38bb9622f3e5fc7ae,687e1ced01294269075eb8436a26ae2f,9.0,9.0,NO,Asesoramiento,Nuevo problema,Asesor,0.9912456684296918,REVERTIDO,Responsable 1,OBSERVACION
5201,Marca 3,2018-05-23,2018-05-24,Mayo,GESTIONADO,A tiempo,Sucursal 2,PV,973b522f65bc9ff13453331a5fe36536,973b522f65bc9ff13453331a5fe36536,60e0a6fe10391707d218f8969ff04f42,6abde66f819783ca1a5e21172870e3f2,67180f967b5f2201c4f30c85c51d9bd7,9.0,10.0,NO,Turnos,Disponibilidad de turnos,Turnos,0.9912684661681558,REVERTIDO,Responsable 3,OBSERVACION
5202,Marca 4,2018-05-23,2018-05-28,Mayo,SIN GESTION,Sin Tratamiento,Sucursal 2,VN,4093a81229584eabed7c8eeab3463e6b,5553d1f99326b7d932fcf09a63a2c0b1,0dbb7543062c5d531287db88abb831f8,4c35eb2bb01c5865119c154b31a6861e,949596118f9efdcf8f85730f7e4f8cf7,7.0,9.0,NO,Varios,Accesorios: Faltante; Problemas de Gestoría: Faltante / error en documentación,Entrega Fisica,0.9902598258252782,SIN RESPUESTA,Responsable 1,BAJA CALIFICACION
5203,Marca 4,2018-05-23,2018-05-28,Mayo,SIN GESTION,Sin Tratamiento,Sucursal 2,VN,0e58ac79a6f6d37aca69ae458db99e29,5553d1f99326b7d932fcf09a63a2c0b1,ef86b4907c93a261482d6ed5669e2acf,780122c3002ad6ffa2ad46d9acf42af4,89c58522785dcc33296e9e99be800a63,9.0,9.0,SI,Condiciones generales,Politicas de la empresa,Entrega Fisica,0.9902598258252782,SIN RESPUESTA,Responsable 3,INCIDENTE
5205,Marca 4,2018-05-23,2018-05-24,Mayo,SIN GESTION,Sin Tratamiento,Sucursal 2,PV,02a18f85af5adc433baf39ff903fcb4a,541baaea2fcc5fbd24cdc456c3b9f5bd,fb3032948f0fb4478e4a62c3f276ce30,12b54823340712f10ad4e1eac02fac22,c2d72aa2fa2bb1303509cfd181fe2f6c,9.0,9.0,NO,Asesoramiento,En la devolución del taller,Asesor,0.9902598258252782,SIN RESPUESTA,Responsable 1,OBSERVACION
5206,Marca 4,2018-05-23,2018-05-24,Mayo,GESTIONADO,FUERA DE PLAZO,Sucursal 2,VN,6585c4ae9dfa9db0b497e78d9eb70fd3,51cfa8a6fd5136278e834886019fc902,3768d8056a3f6aeaf04f68a584c88611,bfcf9b24de5f32dc69a3acc9be7d5c70,3084432a5351098619e6cf96b961702d,9.0,9.0,NO,Asesoramiento,Equipamiento de la unidad,Ventas,0.9913824548604778,REVERTIDO,Responsable 3,OBSERVACION
5207,Marca 4,2018-05-23,2018-05-24,Mayo,GESTIONADO,FUERA DE PLAZO,Sucursal 2,VN,87558cca7f6205375f75cd581c7ffe97,5553d1f99326b7d932fcf09a63a2c0b1,b2323c74c23e2c8455053677182e4b4b,b9fb7d52fd9a873aa8b205c178540bd7,89c58522785dcc33296e9e99be800a63,9.0,10.0,NO,Varios,Vehículo Entregado en Malas Condiciones : Fallas en el funcionamiento mecanico/ carroceria; Elemento de Entrega Diferenciada: Alfombra ; Kit de seguridad ; Asesoramiento : Plazos de entrega,Entrega Fisica,0.9913596571220136,REVERTIDO,Responsable 3,OBSERVACION
5208,Marca 1,2018-05-23,2018-05-24,Mayo,GESTIONADO,A TIEMPO,Sucursal 2,PV,1ad1923c79e89e8f7ec05a4117c35cd7,e0d88be5601d9b08019ce371d6db7217,0079f48ccaba36da1ee8ecd5dc2e38ac,ecd149c2717b1d6cc9e29d63f6a4dbc2,868441be602a7d7025ec070234fe5e98,10.0,9.0,NO,Varios,Asesoramiento: Consultas pendientes del Cliente; Disconformidad con el Fabricante: Políticas de precios,Asesor,0.9912456684296918,REVERTIDO,Responsable 1,OBSERVACION
5209,Marca 1,2018-05-23,2018-05-28,Mayo,GESTIONADO,FUERA DE PLAZO,Sucursal 4,PA,1896031ad26ac8dfeaf0b950aa5ee693,ccfef5b5fd1bd0b56c6ae83a761e9412,02e8ba36bd63e5d8de6ea6795ddd8cae,10745ee94fc369c8f0c33bd5f16c7e81,71a9b113d1f5b7c0f8938227c768e822,8.0,9.0,NO,Varios,Asesoramiento : Otros ; Facilidad para Comunicarse : Plan de ahorro,Ventas,0.9913824548604778,NO REVERTIDO,Responsable 3,BAJA CALIFICACION
5210,Marca 1,2018-05-23,2018-05-28,Mayo,GESTIONADO,FUERA DE PLAZO,Sucursal 3,PV,3916c814354e0296acb59474762579c3,3228ebdbca7b438f8a6de1b3c6148abc,d8052264276673fb99a731a99fa6a354,939a9b805bd4d560180f6f72d53ea809,d7c00219529354f76512bb53bdb736e6,1.0,1.0,SI,Reclamos al taller,Mala reparación,Taller,0.9914052525989422,NO REVERTIDO,Responsable 3,BAJA CALIFICACION Y RETORNO
5212,Marca 1,2018-05-23,2018-05-24,Mayo,GESTIONADO,FUERA DE PLAZO,Sucursal 3,PA,3e60ee4bedfa9625f66aee4c0cf3e975,40afc0492fa70c2dc93f7f933b3d8a76,bd94357cbb9213e6e88a3732cdf4a0c7,ab6754c363a9483501473ab9773ee9fa,868441be602a7d7025ec070234fe5e98,10.0,10.0,NO,Problemas en la entrega,Otros,Entrega Fisica,0.991519241291264,REVERTIDO,Responsable 1,OBSERVACION
